,long,lat,group,order,region,subregion,num_plants
8226,-119.5820236,38.39390182,182,8226,california,mono,6
8227,-119.5476379,38.41682053,182,8227,california,mono,6
8228,-119.5590973,38.43973923,182,8228,california,mono,6
8229,-119.5361786,38.48557663,182,8229,california,mono,6
8230,-119.5476379,38.53713989,182,8230,california,mono,6
8231,-119.6049423,38.58297729,182,8231,california,mono,6
8232,-119.610672,38.64027023,182,8232,california,mono,6
8233,-119.599205,38.66892242,182,8233,california,mono,6
8234,-119.5705643,38.6975708,182,8234,california,mono,6
8235,-119.3299179,38.53141403,182,8235,california,mono,6
8236,-119.1408463,38.3996315,182,8236,california,mono,6
8238,-120.2008133,35.77548599,183,8238,california,monterey,20
8239,-121.2722473,35.78694534,183,8239,california,monterey,20
8240,-121.3066177,35.79840469,183,8240,california,monterey,20
8241,-121.3352814,35.83278275,183,8241,california,monterey,20
8242,-121.3753815,35.86142731,183,8242,california,monterey,20
8243,-121.4097519,35.88434601,183,8243,california,monterey,20
8244,-121.4441376,35.91872406,183,8244,california,monterey,20
8245,-121.4670486,35.98175049,183,8245,california,monterey,20
8246,-121.4957047,36.02185822,183,8246,california,monterey,20
8247,-121.5358124,36.04477692,183,8247,california,monterey,20
8248,-121.5701828,36.09634018,183,8248,california,monterey,20
8249,-121.6217499,36.16509628,183,8249,california,monterey,20
8250,-121.6675949,36.19374084,183,8250,california,monterey,20
8251,-121.6962433,36.22239304,183,8251,california,monterey,20
8252,-121.7306061,36.22812271,183,8252,california,monterey,20
8253,-121.7821808,36.25104141,183,8253,california,monterey,20
8254,-121.8280182,36.29114914,183,8254,california,monterey,20
8255,-121.8623886,36.3197937,183,8255,california,monterey,20
8256,-121.8623886,36.34844208,183,8256,california,monterey,20
8257,-121.8623886,36.38282013,183,8257,california,monterey,20
8258,-121.891037,36.46303177,183,8258,california,monterey,20
8259,-121.8967743,36.49741364,183,8259,california,monterey,20
8260,-121.9311447,36.5260582,183,8260,california,monterey,20
8261,-121.9311447,36.53752136,183,8261,california,monterey,20
8262,-121.9082336,36.54324722,183,8262,california,monterey,20
8263,-121.9196854,36.57762527,183,8263,california,monterey,20
8264,-121.9311447,36.58335495,183,8264,california,monterey,20
8265,-121.9139557,36.62345886,183,8265,california,monterey,20
8266,-121.891037,36.6406517,183,8266,california,monterey,20
8267,-121.8509293,36.63492203,183,8267,california,monterey,20
8268,-121.8337479,36.62919235,183,8268,california,monterey,20
8269,-121.7936401,36.65784073,183,8269,california,monterey,20
8270,-121.7707138,36.72086716,183,8270,california,monterey,20
8271,-121.7592545,36.7781601,183,8271,california,monterey,20
8272,-121.7649918,36.84118652,183,8272,california,monterey,20
8273,-121.7707138,36.85264587,183,8273,california,monterey,20
8274,-121.7649918,36.88129425,183,8274,california,monterey,20
8275,-121.7535324,36.89848328,183,8275,california,monterey,20
8276,-121.7306061,36.90994263,183,8276,california,monterey,20
8277,-121.6962433,36.90994263,183,8277,california,monterey,20
8278,-121.6675949,36.90421295,183,8278,california,monterey,20
8279,-121.6446686,36.88702393,183,8279,california,monterey,20
8280,-121.6332092,36.85264587,183,8280,california,monterey,20
8281,-121.5587234,36.8010788,183,8281,california,monterey,20
8282,-121.5014267,36.74951172,183,8282,california,monterey,20
8283,-121.4727859,36.75524139,183,8283,california,monterey,20
8284,-121.4670486,36.73805237,183,8284,california,monterey,20
8285,-121.4384003,36.72659302,183,8285,california,monterey,20
8286,-121.4727859,36.69794846,183,8286,california,monterey,20
8287,-121.4555969,36.67502975,183,8287,california,monterey,20
8288,-121.3467255,36.6406517,183,8288,california,monterey,20
8289,-121.3008957,36.617733,183,8289,california,monterey,20
8290,-121.3008957,36.5948143,183,8290,california,monterey,20
8291,-121.3238144,36.56616592,183,8291,california,monterey,20
8292,-121.2837067,36.54324722,183,8292,california,monterey,20
8293,-121.3008957,36.5031395,183,8293,california,monterey,20
8294,-121.2378693,36.50886917,183,8294,california,monterey,20
8295,-121.1862946,36.44011307,183,8295,california,monterey,20
8296,-121.0430679,36.3197937,183,8296,california,monterey,20
8297,-121.0430679,36.26249695,183,8297,california,monterey,20
8298,-120.9915009,36.25676727,183,8298,california,monterey,20
8299,-120.9800415,36.28541565,183,8299,california,monterey,20
8300,-120.9341965,36.27968597,183,8300,california,monterey,20
8301,-120.9227448,36.3197937,183,8301,california,monterey,20
8302,-120.7393951,36.19374084,183,8302,california,monterey,20
8303,-120.7050171,36.19947433,183,8303,california,monterey,20
8304,-120.7222137,36.25104141,183,8304,california,monterey,20
8305,-120.7451248,36.2739563,183,8305,california,monterey,20
8306,-120.7393951,36.30260468,183,8306,california,monterey,20
8307,-120.7164764,36.29114914,183,8307,california,monterey,20
8308,-120.682106,36.2739563,183,8308,california,monterey,20
8309,-120.6763687,36.25104141,183,8309,california,monterey,20
8310,-120.682106,36.23384857,183,8310,california,monterey,20
8311,-120.6248016,36.21093369,183,8311,california,monterey,20
8312,-120.6763687,36.15363693,183,8312,california,monterey,20
8313,-120.636261,36.0906105,183,8313,california,monterey,20
8314,-120.5961533,36.0906105,183,8314,california,monterey,20
8315,-120.5846939,36.06196594,183,8315,california,monterey,20
8316,-120.5445862,36.04477692,183,8316,california,monterey,20
8317,-120.5274048,36.01612854,183,8317,california,monterey,20
8318,-120.4872971,36.02185822,183,8318,california,monterey,20
8319,-120.4300079,35.95883179,183,8319,california,monterey,20
8320,-120.4471893,35.94737244,183,8320,california,monterey,20
8321,-120.3211288,35.90726471,183,8321,california,monterey,20
8322,-120.2982254,35.90153885,183,8322,california,monterey,20
8323,-120.269577,35.90153885,183,8323,california,monterey,20
8324,-120.2351913,35.86715698,183,8324,california,monterey,20
8325,-120.2523804,35.82704926,183,8325,california,monterey,20
8326,-120.2065506,35.80413055,183,8326,california,monterey,20
8327,-120.2008133,35.77548599,183,8327,california,monterey,20
8329,-122.3952408,38.86372757,184,8329,california,napa,2
8330,-122.3723221,38.84653854,184,8330,california,napa,2
8331,-122.3436737,38.85226822,184,8331,california,napa,2
8332,-122.2806549,38.82934952,184,8332,california,napa,2
8333,-122.2519989,38.75486374,184,8333,california,napa,2
8334,-122.2348175,38.73194504,184,8334,california,napa,2
8335,-122.2462769,38.71475983,184,8335,california,napa,2
8336,-122.2290878,38.69184113,184,8336,california,napa,2
8337,-122.2004471,38.68610764,184,8337,california,napa,2
8338,-122.2004471,38.66318893,184,8338,california,napa,2
8339,-122.1660614,38.64600372,184,8339,california,napa,2
8340,-122.1775208,38.62308502,184,8340,california,napa,2
8341,-122.14888,38.61735535,184,8341,california,napa,2
8342,-122.1259537,38.53713989,184,8342,california,napa,2
8343,-122.1144943,38.51422501,184,8343,california,napa,2
8344,-122.1259537,38.48557663,184,8344,california,napa,2
8345,-122.1316757,38.41682053,184,8345,california,napa,2
8346,-122.0572052,38.31368637,184,8346,california,napa,2
8347,-122.2176285,38.31368637,184,8347,california,napa,2
8348,-122.2233505,38.17617798,184,8348,california,napa,2
8349,-122.1947098,38.15325928,184,8349,california,napa,2
8350,-122.2519989,38.14179993,184,8350,california,napa,2
8351,-122.2863846,38.15325928,184,8351,california,napa,2
8352,-122.3093033,38.14179993,184,8352,california,napa,2
8353,-122.349411,38.15898895,184,8353,california,napa,2
8354,-122.3723221,38.17617798,184,8354,california,napa,2
8355,-122.3608704,38.22201538,184,8355,california,napa,2
8356,-122.3780594,38.25065994,184,8356,california,napa,2
8357,-122.4238892,38.34806824,184,8357,california,napa,2
8358,-122.4582672,38.3537941,184,8358,california,napa,2
8359,-122.4468079,38.38244247,184,8359,california,napa,2
8360,-122.4926529,38.40536118,184,8360,california,napa,2
8361,-122.4811935,38.43973923,184,8361,california,napa,2
8362,-122.5384827,38.47411728,184,8362,california,napa,2
8363,-122.567131,38.52568054,184,8363,california,napa,2
8364,-122.6358795,38.56578827,184,8364,california,napa,2
8365,-122.6530838,38.58870697,184,8365,california,napa,2
8366,-122.6358795,38.61162567,184,8366,california,napa,2
8367,-122.6358795,38.63454437,184,8367,california,napa,2
8368,-122.6244202,38.66318893,184,8368,california,napa,2
8369,-122.6015167,38.6746521,184,8369,california,napa,2
8370,-122.4754562,38.6975708,184,8370,california,napa,2
8371,-122.4124298,38.76059723,184,8371,california,napa,2
8372,-122.4238892,38.78924179,184,8372,california,napa,2
8373,-122.4067001,38.80643082,184,8373,california,napa,2
8374,-122.3895187,38.81216049,184,8374,california,napa,2
8375,-122.3952408,38.82934952,184,8375,california,napa,2
8376,-122.4124298,38.84653854,184,8376,california,napa,2
8377,-122.3952408,38.86372757,184,8377,california,napa,2
8379,-121.2722473,39.03561401,185,8379,california,nevada,11
8380,-121.2837067,39.07572174,185,8380,california,nevada,11
8381,-121.2837067,39.16739655,185,8381,california,nevada,11
8382,-121.26651,39.27625656,185,8382,california,nevada,11
8383,-121.2149582,39.29344559,185,8383,california,nevada,11
8384,-121.1920319,39.33928299,185,8384,california,nevada,11
8385,-121.1519318,39.34501266,185,8385,california,nevada,11
8386,-121.1290054,39.38511658,185,8386,california,nevada,11
8387,-121.0430679,39.40803528,185,8387,california,nevada,11
8388,-121.0086823,39.41376877,185,8388,california,nevada,11
8389,-120.9743042,39.4252243,185,8389,california,nevada,11
8390,-120.7680435,39.44814301,185,8390,california,nevada,11
8391,-120.7164764,39.50543976,185,8391,california,nevada,11
8392,-120.6133423,39.53981781,185,8392,california,nevada,11
8393,-120.5846939,39.52835846,185,8393,california,nevada,11
8394,-120.4987564,39.44241333,185,8394,california,nevada,11
8395,-120.0976868,39.44241333,185,8395,california,nevada,11
8396,-119.9945526,39.44241333,185,8396,california,nevada,11
8397,-120.006012,39.31636429,185,8397,california,nevada,11
8398,-120.0919495,39.31063461,185,8398,california,nevada,11
8399,-120.4013443,39.31636429,185,8399,california,nevada,11
8400,-120.6591873,39.31636429,185,8400,california,nevada,11
8401,-120.7451248,39.28198624,185,8401,california,nevada,11
8402,-120.8940887,39.17885208,185,8402,california,nevada,11
8403,-121.0029602,39.08718109,185,8403,california,nevada,11
8404,-121.0545197,39.00696945,185,8404,california,nevada,11
8405,-121.1404648,39.03561401,185,8405,california,nevada,11
8406,-121.1977615,39.00696945,185,8406,california,nevada,11
8407,-121.2436066,39.01842499,185,8407,california,nevada,11
8408,-121.2722473,39.03561401,185,8408,california,nevada,11
8410,-117.6740799,33.88472366,186,8410,california,orange,20
8411,-117.6568832,33.86753464,186,8411,california,orange,20
8412,-117.6396942,33.81023788,186,8412,california,orange,20
8413,-117.6282349,33.79305267,186,8413,california,orange,20
8414,-117.5938644,33.79305267,186,8414,california,orange,20
8415,-117.5709457,33.77013397,186,8415,california,orange,20
8416,-117.5480194,33.75294495,186,8416,california,orange,20
8417,-117.5480194,33.72429657,186,8417,california,orange,20
8418,-117.513649,33.69564819,186,8418,california,orange,20
8419,-117.484993,33.69564819,186,8419,california,orange,20
8420,-117.4334259,33.66127014,186,8420,california,orange,20
8421,-117.513649,33.55241013,186,8421,california,orange,20
8422,-117.5079117,33.5123024,186,8422,california,orange,20
8423,-117.513649,33.4893837,186,8423,california,orange,20
8424,-117.5251007,33.47219467,186,8424,california,orange,20
8425,-117.5824051,33.46073532,186,8425,california,orange,20
8426,-117.5824051,33.43209076,186,8426,california,orange,20
8427,-117.6454163,33.46073532,186,8427,california,orange,20
8428,-117.6798019,33.48365402,186,8428,california,orange,20
8429,-117.7141876,33.50657272,186,8429,california,orange,20
8430,-117.7428284,33.54094696,186,8430,california,orange,20
8431,-117.7886581,33.58678436,186,8431,california,orange,20
8432,-117.8345032,33.62116241,186,8432,california,orange,20
8433,-117.8688736,33.63262177,186,8433,california,orange,20
8434,-117.8917999,33.63262177,186,8434,california,orange,20
8435,-117.9319077,33.66127014,186,8435,california,orange,20
8436,-118.0063934,33.72429657,186,8436,california,orange,20
8437,-118.0579453,33.75294495,186,8437,california,orange,20
8438,-118.0808716,33.76440048,186,8438,california,orange,20
8439,-118.0923309,33.77586365,186,8439,california,orange,20
8440,-118.0923309,33.80450821,186,8440,california,orange,20
8441,-118.0636826,33.83315659,186,8441,california,orange,20
8442,-117.9777374,33.90191269,186,8442,california,orange,20
8443,-117.9720078,33.93629074,186,8443,california,orange,20
8444,-117.8230438,33.94202042,186,8444,california,orange,20
8445,-117.7886581,33.94202042,186,8445,california,orange,20
8446,-117.6740799,33.88472366,186,8446,california,orange,20
8448,-120.006012,39.11582565,187,8448,california,placer,23
8449,-120.006012,39.06426239,187,8449,california,placer,23
8450,-120.0747681,39.06426239,187,8450,california,placer,23
8451,-120.1377945,39.07572174,187,8451,california,placer,23
8452,-120.1779022,39.04134369,187,8452,california,placer,23
8453,-120.2466583,39.03561401,187,8453,california,placer,23
8454,-120.2523804,39.02415466,187,8454,california,placer,23
8455,-120.4471893,39.02988815,187,8455,california,placer,23
8456,-120.4643707,38.98405075,187,8456,california,placer,23
8457,-120.5445862,38.93247986,187,8457,california,placer,23
8458,-120.5732346,38.91529465,187,8458,california,placer,23
8459,-120.6935577,38.97831726,187,8459,california,placer,23
8460,-120.7164764,38.97831726,187,8460,california,placer,23
8461,-120.7451248,39.00696945,187,8461,california,placer,23
8462,-120.8138733,39.00696945,187,8462,california,placer,23
8463,-120.8769073,38.94966888,187,8463,california,placer,23
8464,-120.9227448,38.94966888,187,8464,california,placer,23
8465,-121.0430679,38.90956116,187,8465,california,placer,23
8466,-121.0831757,38.81789017,187,8466,california,placer,23
8467,-121.1003571,38.81216049,187,8467,california,placer,23
8468,-121.1519318,38.73194504,187,8468,california,placer,23
8469,-121.1519318,38.7204895,187,8469,california,placer,23
8470,-121.478508,38.73194504,187,8470,california,placer,23
8471,-121.4842453,38.75486374,187,8471,california,placer,23
8472,-121.461319,38.75486374,187,8472,california,placer,23
8473,-121.461319,38.926754,187,8473,california,placer,23
8474,-121.4154892,38.926754,187,8474,california,placer,23
8475,-121.4097519,38.97258759,187,8475,california,placer,23
8476,-121.4154892,38.99550629,187,8476,california,placer,23
8477,-121.3811111,39.01842499,187,8477,california,placer,23
8478,-121.3524628,39.02988815,187,8478,california,placer,23
8479,-121.312355,39.04707336,187,8479,california,placer,23
8480,-121.2722473,39.03561401,187,8480,california,placer,23
8481,-121.2436066,39.01842499,187,8481,california,placer,23
8482,-121.1977615,39.00696945,187,8482,california,placer,23
8483,-121.1404648,39.03561401,187,8483,california,placer,23
8484,-121.0545197,39.00696945,187,8484,california,placer,23
8485,-121.0029602,39.08718109,187,8485,california,placer,23
8486,-120.8940887,39.17885208,187,8486,california,placer,23
8487,-120.7451248,39.28198624,187,8487,california,placer,23
8488,-120.6591873,39.31636429,187,8488,california,placer,23
8489,-120.4013443,39.31636429,187,8489,california,placer,23
8490,-120.0919495,39.31063461,187,8490,california,placer,23
8491,-120.006012,39.31636429,187,8491,california,placer,23
8492,-120.006012,39.16166306,187,8492,california,placer,23
8493,-120.006012,39.11582565,187,8493,california,placer,23
8495,-121.0545197,39.6085701,188,8495,california,plumas,11
